 

Task 1:
For different lists of SNPs covered by different assays, group alleles into indistinguishable allels.    
TODO: Compare that to alleles claimed to be discoverable by manufacturer.




** ASSAY: florida_stanford_chip **
3 set(s) of mutually indistinguishable haplotypes:  [{'*VIII', '*X', '*VII', '*VI', '*III', '*IV', '*IX', '*28b', '*60a', '*60b', '*60c', '*V', '*II', '*36b', '*37b'}, {'*1e IA', '*1k IB', '*1d IA', '*1j IB', '*1f IA', '*28d', '*364L IA', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1c IB', '*1a', '*1b', '*533P IB', '*1a IA', '*1g IA'}, {'*6a', '*6c', '*6b'}]
3 rsids were used to define haplotypes for this gene
3 out of these rsids are present in the 1000genomes samples: {'rs4124874', 'rs35350960', 'rs4148323'}
0 out of these rsids are not present in the 1000genomes samples: set() 



** ASSAY: hypothetical_assay_covering_all_rsids_in_pharmgkb **
5 set(s) of mutually indistinguishable haplotypes:  [{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}, {'*II', '*III', '*IV', '*60a'}, {'*X', '*36b'}, {'*IX', '*37b'}, {'*6a', '*6c', '*6b'}]
9 rsids were used to define haplotypes for this gene
7 out of these rsids are present in the 1000genomes samples: {'rs10929302', 'rs35350960', 'rs873478', 'rs4148323', 'rs887829', 'rs4124874', 'rs34946978'}
2 out of these rsids are not present in the 1000genomes samples: {'rs13404099', 'rs8175347'} 



** ASSAY: veracode_adme_corepanel **
3 set(s) of mutually indistinguishable haplotypes:  [{'*VIII', '*X', '*VII', '*VI', '*III', '*IV', '*IX', '*28b', '*60a', '*60b', '*60c', '*V', '*II', '*36b', '*37b'}, {'*1e IA', '*1k IB', '*1d IA', '*1j IB', '*1f IA', '*28d', '*364L IA', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1c IB', '*1a', '*1b', '*533P IB', '*1a IA', '*1g IA'}, {'*6a', '*6c', '*6b'}]
3 rsids were used to define haplotypes for this gene
3 out of these rsids are present in the 1000genomes samples: {'rs4124874', 'rs35350960', 'rs4148323'}
0 out of these rsids are not present in the 1000genomes samples: set() 



** ASSAY: taqman **
3 set(s) of mutually indistinguishable haplotypes:  [{'*VIII', '*X', '*VII', '*VI', '*III', '*IV', '*IX', '*28b', '*60a', '*60b', '*60c', '*V', '*II', '*36b', '*37b'}, {'*1e IA', '*1k IB', '*1d IA', '*1j IB', '*1f IA', '*28d', '*364L IA', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1c IB', '*1a', '*1b', '*533P IB', '*1a IA', '*1g IA'}, {'*6a', '*6c', '*6b'}]
3 rsids were used to define haplotypes for this gene
3 out of these rsids are present in the 1000genomes samples: {'rs4124874', 'rs35350960', 'rs4148323'}
0 out of these rsids are not present in the 1000genomes samples: set() 



** ASSAY: dmet_plus **
6 set(s) of mutually indistinguishable haplotypes:  [{'*VIII', '*VI'}, {'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*364L IA', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1c IB', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}, {'*III', '*IV', '*60a', '*60b', '*60c', '*II'}, {'*X', '*36b'}, {'*IX', '*37b'}, {'*6a', '*6c', '*6b'}]
6 rsids were used to define haplotypes for this gene
5 out of these rsids are present in the 1000genomes samples: {'rs4124874', 'rs10929302', 'rs35350960', 'rs4148323', 'rs887829'}
1 out of these rsids are not present in the 1000genomes samples: {'rs8175347'} 

 

Task 2:
For different lists of SNPs covered by different assays, calculate how many samples in 1000genomes would be assigned an allele 
that actually does not match the 'correct' allele ('correct' allele = the allele inferred based on 'hypothetical_assay_covering_all_rsids_in_pharmgkb'). 
TODO: Also generate statistics on inferred alleles, ethnicities etc.



Task 3:

Generate statistics



    
    SNP variant counts in gene definitions and in sample data.
    
    
sample	gene	maternal_or_paternal_haplotype	florida_stanford_chip	hypothetical_assay_covering_all_rsids_in_pharmgkb	veracode_adme_corepanel	taqman	dmet_plus
NA18618	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18618	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
HG01188	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG01188	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00427	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00427	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19752	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19752	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19753	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19753	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19750	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19750	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00358	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00358	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00359	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG00359	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00608	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00608	UGT1A1	paternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA19755	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19755	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19204	UGT1A1	maternal_haplotype	set()	set()	set()	set()	set()
NA19204	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
HG00355	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00355	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00356	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00356	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19207	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19207	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG00350	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG00350	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00351	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00351	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00353	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG00353	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18553	UGT1A1	maternal_haplotype	set()	{'*60b', '*60c'}	set()	set()	set()
NA18553	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18552	UGT1A1	maternal_haplotype	set()	set()	set()	set()	set()
NA18552	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18550	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18550	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18557	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18557	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18555	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18555	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18559	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18559	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18558	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18558	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA20127	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA20127	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA20126	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA20126	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19473	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19473	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19472	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19472	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19471	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19471	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19470	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19470	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19474	UGT1A1	maternal_haplotype	set()	set()	set()	set()	set()
NA19474	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
HG01383	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
HG01383	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG01461	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG01461	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18489	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18489	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18959	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18959	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18957	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18957	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18956	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18956	UGT1A1	paternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18487	UGT1A1	maternal_haplotype	set()	set()	set()	set()	set()
NA18487	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18954	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18954	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18953	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18953	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA12763	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA12763	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18951	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18951	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18950	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18950	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG01521	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
HG01521	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA11831	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA11831	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19654	UGT1A1	maternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA19654	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18910	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA18910	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA19079	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19079	UGT1A1	paternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA19078	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19078	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG01137	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG01137	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19076	UGT1A1	maternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA19076	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19075	UGT1A1	maternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA19075	UGT1A1	paternal_haplotype	set()	{'*28b'}	set()	set()	set()
NA19074	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19074	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG01133	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
HG01133	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19072	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19072	UGT1A1	paternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18757	UGT1A1	maternal_haplotype	set()	{'*6a', '*6c', '*6b'}	set()	set()	set()
NA18757	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19070	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA19070	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA18619	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
NA18619	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00565	UGT1A1	maternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG00565	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
HG01356	UGT1A1	maternal_haplotype	set()	{'*28b'}	set()	set()	set()
HG01356	UGT1A1	paternal_haplotype	set()	{'*1e IA', '*1k IB', '*1j IB', '*1f IA', '*533P IB', '*1c IB', '*1b IB', '*1h IA', '*I', '*1L IA', '*1i IA', '*1a', '*1b', '*1d IA', '*1a IA', '*1g IA'}	set()	set()	set()
NA20588	UGT1A1	maternal_haplotype	set()	{'*X', '*VII', '*III', '*IV', '*IX', '*60a', '*II', '*36b', '*37b'}	set()	set()	set()
